股票代碼,股票名稱,本月成交量(千股),預期回報,日期
2406,國碩 Gigastorage,72997.883,-0.029017857142857,2013-05-01
2913,臺灣農林 TTC,85161.958,-0.0138888888888888,2013-05-01
6285,啟碁 WNC,40650.689,0.0135557872784149,2013-05-01
2367,燿華 Unitech,124685.882,0.1434511434511435,2013-05-01
1301,台灣塑膠 FPC,146831.379,-0.0293296089385474,2013-05-01
2352,佳世達 Qisda,63453.617,-0.0778688524590164,2013-06-01
1326,台灣化纖 FCFC,106179.601,0.0410764872521247,2013-06-01
2367,燿華 Unitech,106572.23,0.0636363636363635,2013-06-01
9904,寶成工業 Pou Chen,149402.756,-0.0290102389078498,2013-06-01
2426,鼎元 Tyntek,9725.625,-0.1346886912325286,2013-06-01
1301,台灣塑膠 FPC,153393.147,0.0431654676258992,2013-06-01
2323,中環 CMC,578871.872,-0.042031523642732,2013-06-01
2801,彰銀 C.H.B,193815.886,-0.026470588235294,2013-06-01
2913,臺灣農林 TTC,26232.587,-0.0169014084507042,2013-06-01
2406,國碩 Gigastorage,29685.314,-0.0620689655172414,2013-06-01
6209,今國光學 KINKO,24724.617,-0.1208791208791208,2013-06-01
2349,錸德 RITEK,809113.382,-0.0972886762360445,2013-06-01
2511,太子 PHD,62139.13,-0.0266990291262136,2013-06-01
3017,奇鋐 AVC,27980.39,-0.0526315789473683,2013-06-01
6176,瑞儀 ROEC,130434.563,-0.137719298245614,2013-06-01
1216,統一企業 PEC,172268.786,-0.0135135135135135,2013-06-01
8163,達方電子 DARFON,70281.33,-0.1404805914972274,2013-06-01
2449,京元電 KYEC,97095.153,-0.0349344978165937,2013-06-01
6285,啟碁 WNC,23302.667,-0.0895061728395062,2013-06-01
2329,華泰 OSE,27412.868,-0.1187943262411347,2013-06-01
6285,啟碁 WNC,16530.283,0.0497175141242938,2013-07-01
6209,今國光學 KINKO,20948.654,-0.0437499999999999,2013-07-01
2367,燿華 Unitech,95623.311,-0.0384615384615384,2013-07-01
2801,彰銀 C.H.B,237523.909,0.039274924471299,2013-07-01
1216,統一企業 PEC,287431.841,0.0479452054794521,2013-07-01
2406,國碩 Gigastorage,37977.218,-0.1029411764705881,2013-07-01
1301,台灣塑膠 FPC,213739.026,0.04,2013-07-01
3017,奇鋐 AVC,33129.932,0.048611111111111,2013-07-01
9904,寶成工業 Pou Chen,152295.136,0.0790861159929701,2013-07-01
1326,台灣化纖 FCFC,132559.147,0.0149659863945577,2013-07-01
2426,鼎元 Tyntek,10054.099,-0.0881057268722466,2013-07-01
2329,華泰 OSE,20204.011,-0.0160965794768611,2013-07-01
2352,佳世達 Qisda,59477.573,0.0325925925925925,2013-07-01
8163,達方電子 DARFON,46165.776,-0.0881720430107527,2013-07-01
2349,錸德 RITEK,534722.306,0.0106007067137808,2013-07-01
6176,瑞儀 ROEC,94430.104,-0.0427263479145473,2013-07-01
2913,臺灣農林 TTC,54532.56,0.0888252148997135,2013-07-01
2511,太子 PHD,77099.304,0.0324189526184537,2013-07-01
2323,中環 CMC,245963.597,-0.0383912248628884,2013-07-01
2449,京元電 KYEC,113707.897,-0.0950226244343892,2013-07-01
2329,華泰 OSE,35089.813,0.081799591002045,2013-08-01
2323,中環 CMC,135273.403,-0.0722433460076045,2013-08-01
6176,瑞儀 ROEC,69634.16,0.0095642933049947,2013-08-01
6209,今國光學 KINKO,14858.041,-0.0326797385620915,2013-08-01
2367,燿華 Unitech,77404.905,0.0577777777777778,2013-08-01
2352,佳世達 Qisda,81990.328,0.0028694404591105,2013-08-01
2406,國碩 Gigastorage,22622.561,0.0054644808743168,2013-08-01
2426,鼎元 Tyntek,19055.174,-0.1368760064412237,2013-08-01
9904,寶成工業 Pou Chen,91939.913,0.0651465798045603,2013-08-01
3017,奇鋐 AVC,64254.423,0.1357615894039734,2013-08-01
8163,達方電子 DARFON,41206.138,-0.1108490566037734,2013-08-01
2801,彰銀 C.H.B,291812.914,-0.0581395348837209,2013-08-01
2449,京元電 KYEC,91587.161,0.1074999999999999,2013-08-01
2511,太子 PHD,89858.103,-0.0700483091787439,2013-08-01
1301,台灣塑膠 FPC,144045.981,-0.0106100795755969,2013-08-01
1216,統一企業 PEC,280759.452,-0.1094771241830065,2013-08-01
2349,錸德 RITEK,249164.105,-0.0716783216783217,2013-08-01
1326,台灣化纖 FCFC,86788.422,0.0415549597855229,2013-08-01
6285,啟碁 WNC,113926.25,0.2142088266953712,2013-08-01
2913,臺灣農林 TTC,41349.581,-0.0157894736842105,2013-08-01
2913,臺灣農林 TTC,40506.953,0.0775401069518716,2013-09-01
8163,達方電子 DARFON,37191.348,0.015915119363395,2013-09-01
2349,錸德 RITEK,204669.128,-0.030131826741996,2013-09-01
6285,啟碁 WNC,162915.021,0.1294326241134752,2013-09-01
2406,國碩 Gigastorage,26450.371,0.0217391304347827,2013-09-01
6209,今國光學 KINKO,12208.649,0.0033783783783783,2013-09-01
6176,瑞儀 ROEC,80631.776,0.1105263157894736,2013-09-01
2449,京元電 KYEC,77033.345,-0.0812641083521443,2013-09-01
2801,彰銀 C.H.B,296893.871,0.0648148148148148,2013-09-01
1301,台灣塑膠 FPC,121207.071,0.0227882037533512,2013-09-01
1326,台灣化纖 FCFC,87439.028,0.0115830115830114,2013-09-01
2511,太子 PHD,78471.204,-0.1272727272727272,2013-09-01
9904,寶成工業 Pou Chen,93105.753,0.0535168195718654,2013-09-01
2323,中環 CMC,262671.618,0.0635245901639345,2013-09-01
2329,華泰 OSE,15177.474,-0.0434782608695653,2013-09-01
2426,鼎元 Tyntek,19264.231,0.2313432835820894,2013-09-01
2367,燿華 Unitech,141629.035,0.1176470588235294,2013-09-01
3017,奇鋐 AVC,35199.915,-0.052478134110787,2013-09-01
1216,統一企業 PEC,179778.461,0.0110091743119266,2013-09-01
2352,佳世達 Qisda,58205.623,-0.0128755364806866,2013-09-01
6209,今國光學 KINKO,26846.105,0.0168350168350168,2013-10-01
2352,佳世達 Qisda,57911.864,-0.0115942028985507,2013-10-01
6176,瑞儀 ROEC,61436.553,0.0426540284360189,2013-10-01
2913,臺灣農林 TTC,420251.435,0.1985111662531017,2013-10-01
3017,奇鋐 AVC,37708.691,0.0492307692307692,2013-10-01
1301,台灣塑膠 FPC,127562.105,0.0458715596330275,2013-10-01
2367,燿華 Unitech,99656.775,-0.0488721804511278,2013-10-01
2449,京元電 KYEC,153752.373,0.0049140049140048,2013-10-01
6285,啟碁 WNC,140236.179,0.1098901098901098,2013-10-01
2323,中環 CMC,215400.319,-0.0443159922928709,2013-10-01
2426,鼎元 Tyntek,53964.969,0.090909090909091,2013-10-01
1326,台灣化纖 FCFC,119474.865,0.0801526717557253,2013-10-01
2349,錸德 RITEK,189022.439,-0.0757281553398059,2013-10-01
2801,彰銀 C.H.B,179288.847,0.0202898550724638,2013-10-01
2511,太子 PHD,169208.372,0.1279761904761903,2013-10-01
2329,華泰 OSE,36735.675,0.0059288537549407,2013-10-01
8163,達方電子 DARFON,127511.471,0.1618798955613578,2013-10-01
9904,寶成工業 Pou Chen,99966.806,0.0391872278664729,2013-10-01
1216,統一企業 PEC,162135.752,0.0163339382940108,2013-10-01
2406,國碩 Gigastorage,133026.44,0.2606382978723403,2013-10-01
6209,今國光學 KINKO,11327.129,-0.0033112582781456,2013-11-01
1326,台灣化纖 FCFC,69752.889,-0.0176678445229681,2013-11-01
2352,佳世達 Qisda,89226.938,-0.0263929618768329,2013-11-01
9904,寶成工業 Pou Chen,120655.87,0.0754189944134079,2013-11-01
2511,太子 PHD,65435.665,-0.0633245382585751,2013-11-01
6176,瑞儀 ROEC,54006.071,-0.0409090909090909,2013-11-01
8163,達方電子 DARFON,70304.217,-0.1235955056179775,2013-11-01
2426,鼎元 Tyntek,15465.151,-0.0263888888888889,2013-11-01
1216,統一企業 PEC,296805.049,-0.0571428571428572,2013-11-01
2367,燿華 Unitech,68672.696,-0.0869565217391304,2013-11-01
3017,奇鋐 AVC,112799.07,0.0498533724340174,2013-11-01
2329,華泰 OSE,11058.376,0.0,2013-11-01
6285,啟碁 WNC,89794.403,0.0014144271570013,2013-11-01
2801,彰銀 C.H.B,199668.979,0.0312499999999998,2013-11-01
2449,京元電 KYEC,76069.061,-0.0733496332518337,2013-11-01
1301,台灣塑膠 FPC,88522.056,-0.025062656641604,2013-11-01
2349,錸德 RITEK,241379.278,0.0147058823529412,2013-11-01
2323,中環 CMC,132361.152,-0.0362903225806451,2013-11-01
2913,臺灣農林 TTC,121689.424,-0.0455486542443063,2013-11-01
2406,國碩 Gigastorage,127227.286,0.120253164556962,2013-11-01
1216,統一企業 PEC,174004.55,0.0170454545454546,2013-12-01
2349,錸德 RITEK,252893.195,0.0455486542443063,2013-12-01
2511,太子 PHD,27703.345,-0.0112676056338027,2013-12-01
2406,國碩 Gigastorage,214612.356,0.2919020715630884,2013-12-01
1326,台灣化纖 FCFC,80180.02,0.0071942446043164,2013-12-01
2329,華泰 OSE,18036.833,0.0294695481335953,2013-12-01
2801,彰銀 C.H.B,174981.022,0.0110192837465566,2013-12-01
6209,今國光學 KINKO,15306.998,-0.0199335548172757,2013-12-01
2367,燿華 Unitech,70642.433,0.0346320346320345,2013-12-01
2426,鼎元 Tyntek,54139.869,0.1212553495007133,2013-12-01
3017,奇鋐 AVC,142916.45,0.1340782122905029,2013-12-01
9904,寶成工業 Pou Chen,211820.589,0.157142857142857,2013-12-01
2449,京元電 KYEC,99271.167,0.079155672823219,2013-12-01
6176,瑞儀 ROEC,54032.293,0.0331753554502369,2013-12-01
1301,台灣塑膠 FPC,97153.572,0.0347043701799486,2013-12-01
8163,達方電子 DARFON,66235.023,0.1487179487179486,2013-12-01
6285,啟碁 WNC,103879.992,0.0932203389830509,2013-12-01
2352,佳世達 Qisda,141507.734,0.1039156626506024,2013-12-01
2323,中環 CMC,168721.063,0.0251046025104602,2013-12-01
2913,臺灣農林 TTC,168593.453,0.0845986984815617,2013-12-01
2511,太子 PHD,64730.309,-0.0911680911680912,2014-01-01
2801,彰銀 C.H.B,148376.836,-0.0217983651226159,2014-01-01
2406,國碩 Gigastorage,298313.801,0.0189504373177844,2014-01-01
1326,台灣化纖 FCFC,77394.909,-0.0547619047619046,2014-01-01
2426,鼎元 Tyntek,67896.899,0.1234096692111959,2014-01-01
6285,啟碁 WNC,79835.011,0.0025839793281652,2014-01-01
2449,京元電 KYEC,199046.188,0.0268948655256724,2014-01-01
2323,中環 CMC,324478.0,-0.0122448979591837,2014-01-01
9904,寶成工業 Pou Chen,195566.022,-0.0572390572390571,2014-01-01
8163,達方電子 DARFON,78797.17,-0.0937499999999999,2014-01-01
6176,瑞儀 ROEC,168622.002,0.2110091743119266,2014-01-01
2349,錸德 RITEK,375945.419,0.0217821782178218,2014-01-01
2913,臺灣農林 TTC,142965.054,0.0979999999999999,2014-01-01
2367,燿華 Unitech,64905.484,-0.0041841004184099,2014-01-01
2329,華泰 OSE,104996.575,0.2423664122137403,2014-01-01
2352,佳世達 Qisda,234068.844,0.102319236016371,2014-01-01
1301,台灣塑膠 FPC,73317.289,-0.031055900621118,2014-01-01
3017,奇鋐 AVC,95739.656,-0.0295566502463054,2014-01-01
1216,統一企業 PEC,160703.155,-0.0689013035381751,2014-01-01
6209,今國光學 KINKO,23278.087,0.0135593220338982,2014-01-01
2352,佳世達 Qisda,450201.57,0.2747524752475248,2014-02-01
2449,京元電 KYEC,178074.343,0.1666666666666666,2014-02-01
3017,奇鋐 AVC,42477.395,0.0609137055837563,2014-02-01
6285,啟碁 WNC,59916.666,0.0103092783505156,2014-02-01
2801,彰銀 C.H.B,109605.156,-0.0083565459610027,2014-02-01
1301,台灣塑膠 FPC,87588.597,-0.0128205128205128,2014-02-01
2367,燿華 Unitech,65105.306,0.0462184873949578,2014-02-01
2406,國碩 Gigastorage,263172.389,0.2589413447782545,2014-02-01
2329,華泰 OSE,80694.935,0.1628264208909371,2014-02-01
2323,中環 CMC,132004.978,0.0144628099173554,2014-02-01
6176,瑞儀 ROEC,102137.372,-0.0681818181818181,2014-02-01
8163,達方電子 DARFON,41016.465,0.066502463054187,2014-02-01
2426,鼎元 Tyntek,20952.577,0.0351075877689694,2014-02-01
2913,臺灣農林 TTC,119030.439,-0.0382513661202186,2014-02-01
2349,錸德 RITEK,173998.559,0.0213178294573642,2014-02-01
2511,太子 PHD,47684.073,-0.025078369905956,2014-02-01
9904,寶成工業 Pou Chen,104489.668,-0.0369047619047618,2014-02-01
1216,統一企業 PEC,269922.6,0.012,2014-02-01
6209,今國光學 KINKO,13996.698,-0.0050167224080267,2014-02-01
1326,台灣化纖 FCFC,78521.301,-0.0289672544080605,2014-02-01
2349,錸德 RITEK,153617.044,-0.0777988614800757,2014-03-01
9904,寶成工業 Pou Chen,144247.526,0.0618046971569839,2014-03-01
2329,華泰 OSE,142932.799,0.1690885072655217,2014-03-01
1301,台灣塑膠 FPC,112839.273,-0.0103896103896103,2014-03-01
1326,台灣化纖 FCFC,121240.187,-0.0453955901426718,2014-03-01
6209,今國光學 KINKO,13361.058,-0.0218487394957982,2014-03-01
6285,啟碁 WNC,80162.22,-0.1250000000000001,2014-03-01
2323,中環 CMC,256949.637,-0.0244399185336049,2014-03-01
1216,統一企業 PEC,232779.097,0.0474308300395256,2014-03-01
3017,奇鋐 AVC,129965.647,0.0574162679425838,2014-03-01
2352,佳世達 Qisda,232698.67,-0.0194174757281554,2014-03-01
2511,太子 PHD,86501.87,-0.0482315112540192,2014-03-01
2426,鼎元 Tyntek,106430.749,0.1925601750547045,2014-03-01
6176,瑞儀 ROEC,80249.916,0.0,2014-03-01
2801,彰銀 C.H.B,130110.165,0.0140449438202247,2014-03-01
2449,京元電 KYEC,267542.161,0.0306122448979591,2014-03-01
8163,達方電子 DARFON,116867.739,0.023094688221709,2014-03-01
2913,臺灣農林 TTC,113126.585,-0.0606060606060605,2014-03-01
2406,國碩 Gigastorage,284997.904,-0.1545454545454544,2014-03-01
2367,燿華 Unitech,93224.455,-0.0120481927710842,2014-03-01
2426,鼎元 Tyntek,42527.259,-0.0688073394495412,2014-04-01
2329,華泰 OSE,159144.786,-0.0384180790960451,2014-04-01
1216,統一企業 PEC,167576.504,-0.0358490566037735,2014-04-01
6209,今國光學 KINKO,17306.575,-0.0463917525773196,2014-04-01
2323,中環 CMC,190322.831,-0.0292275574112734,2014-04-01
1326,台灣化纖 FCFC,65735.956,-0.0081521739130434,2014-04-01
9904,寶成工業 Pou Chen,151804.893,-0.1059371362048895,2014-04-01
1301,台灣塑膠 FPC,91782.957,0.0209973753280839,2014-04-01
2367,燿華 Unitech,52334.031,-0.0447154471544716,2014-04-01
8163,達方電子 DARFON,46804.416,-0.0541760722347629,2014-04-01
6285,啟碁 WNC,71274.83,0.0262390670553937,2014-04-01
2406,國碩 Gigastorage,191382.998,-0.0188172043010753,2014-04-01
2511,太子 PHD,101153.023,-0.0574324324324325,2014-04-01
3017,奇鋐 AVC,56259.437,-0.1289592760180996,2014-04-01
2801,彰銀 C.H.B,121661.126,-0.0277008310249307,2014-04-01
2913,臺灣農林 TTC,127462.051,-0.2459677419354839,2014-04-01
6176,瑞儀 ROEC,87112.204,-0.0121951219512195,2014-04-01
2349,錸德 RITEK,158747.058,-0.02880658436214,2014-04-01
2352,佳世達 Qisda,333668.498,-0.0316831683168317,2014-04-01
2449,京元電 KYEC,131494.551,-0.0891089108910891,2014-04-01
2406,國碩 Gigastorage,234983.54,0.0178082191780821,2014-05-01
2913,臺灣農林 TTC,113346.845,0.072192513368984,2014-05-01
9904,寶成工業 Pou Chen,279536.79,-0.1380208333333332,2014-05-01
1326,台灣化纖 FCFC,64404.689,-0.0150684931506848,2014-05-01
2426,鼎元 Tyntek,36581.94,0.0295566502463053,2014-05-01
2349,錸德 RITEK,118327.733,-0.0296610169491524,2014-05-01
2511,太子 PHD,25995.668,0.017921146953405,2014-05-01
2323,中環 CMC,149898.179,-0.0279569892473119,2014-05-01
2352,佳世達 Qisda,215036.166,0.058282208588957,2014-05-01
6176,瑞儀 ROEC,62631.275,0.0123456790123456,2014-05-01
1216,統一企業 PEC,117289.681,0.0273972602739725,2014-05-01
2367,燿華 Unitech,42206.749,0.0340425531914893,2014-05-01
2449,京元電 KYEC,148101.269,0.1304347826086956,2014-05-01
6285,啟碁 WNC,71360.941,0.0198863636363635,2014-05-01
3017,奇鋐 AVC,125328.304,0.3142857142857143,2014-05-01
2329,華泰 OSE,153571.267,0.0340775558166863,2014-05-01
8163,達方電子 DARFON,48787.287,0.0692124105011932,2014-05-01
2801,彰銀 C.H.B,101550.87,0.0370370370370369,2014-05-01
6209,今國光學 KINKO,11017.698,-0.1099099099099099,2014-05-01
1301,台灣塑膠 FPC,68060.637,-0.0141388174807197,2014-05-01
2323,中環 CMC,370580.403,0.0486725663716815,2014-06-01
1326,台灣化纖 FCFC,64799.394,0.0514603616133517,2014-06-01
6209,今國光學 KINKO,12400.287,-0.0465587044534412,2014-06-01
1216,統一企業 PEC,102941.329,0.0209523809523809,2014-06-01
6176,瑞儀 ROEC,82819.992,0.040650406504065,2014-06-01
3017,奇鋐 AVC,122079.52,-0.0988142292490118,2014-06-01
2352,佳世達 Qisda,308120.091,0.0434782608695653,2014-06-01
2511,太子 PHD,40504.191,-0.056338028169014,2014-06-01
6285,啟碁 WNC,51834.088,0.0222841225626742,2014-06-01
2913,臺灣農林 TTC,72046.155,-0.0024937655860349,2014-06-01
2426,鼎元 Tyntek,112209.057,0.062200956937799,2014-06-01
2329,華泰 OSE,256174.261,0.0999999999999998,2014-06-01
2449,京元電 KYEC,157909.115,0.0788461538461538,2014-06-01
9904,寶成工業 Pou Chen,202145.41,0.0861027190332326,2014-06-01
1301,台灣塑膠 FPC,92487.86,0.0404172099087352,2014-06-01
2367,燿華 Unitech,61243.703,0.0164609053497941,2014-06-01
2406,國碩 Gigastorage,270993.679,-0.0605652759084791,2014-06-01
2349,錸德 RITEK,190805.76,0.0262008733624454,2014-06-01
2801,彰銀 C.H.B,98587.465,0.0164835164835165,2014-06-01
8163,達方電子 DARFON,82037.131,-0.0245535714285713,2014-06-01
2511,太子 PHD,48341.957,0.0074626865671641,2014-07-01
6285,啟碁 WNC,83173.305,0.1144414168937328,2014-07-01
2329,華泰 OSE,617182.142,0.4566115702479339,2014-07-01
1216,統一企業 PEC,205167.953,0.0708955223880596,2014-07-01
2406,國碩 Gigastorage,165953.656,-0.1203438395415472,2014-07-01
2449,京元電 KYEC,228540.847,-0.1140819964349375,2014-07-01
2352,佳世達 Qisda,1749169.087,0.3888888888888888,2014-07-01
2801,彰銀 C.H.B,197356.405,0.0648648648648648,2014-07-01
3017,奇鋐 AVC,139006.537,0.0548245614035087,2014-07-01
2426,鼎元 Tyntek,45911.175,-0.0945945945945945,2014-07-01
1326,台灣化纖 FCFC,91024.968,-0.0304232804232803,2014-07-01
8163,達方電子 DARFON,23778.707,-0.0480549199084668,2014-07-01
6209,今國光學 KINKO,60588.805,0.1910828025477706,2014-07-01
2367,燿華 Unitech,49270.736,-0.0121457489878542,2014-07-01
1301,台灣塑膠 FPC,124769.888,-0.031328320802005,2014-07-01
2913,臺灣農林 TTC,121026.201,0.05,2014-07-01
9904,寶成工業 Pou Chen,140511.107,-0.0584144645340751,2014-07-01
2323,中環 CMC,364077.033,-0.0021097046413501,2014-07-01
2349,錸德 RITEK,194232.822,-0.0382978723404256,2014-07-01
6176,瑞儀 ROEC,110721.194,-0.01953125,2014-07-01
2352,佳世達 Qisda,633877.462,0.0133333333333332,2014-08-01
2426,鼎元 Tyntek,43144.891,0.0348258706467661,2014-08-01
2349,錸德 RITEK,141382.489,-0.0929203539823008,2014-08-01
6285,啟碁 WNC,33566.538,-0.0464547677261613,2014-08-01
2511,太子 PHD,39937.835,-0.0444444444444444,2014-08-01
2406,國碩 Gigastorage,116818.295,-0.0716612377850162,2014-08-01
2801,彰銀 C.H.B,216936.286,-0.0558375634517765,2014-08-01
6209,今國光學 KINKO,15446.258,-0.0588235294117647,2014-08-01
2367,燿華 Unitech,48020.224,0.0573770491803279,2014-08-01
1216,統一企業 PEC,219754.328,-0.0470383275261323,2014-08-01
3017,奇鋐 AVC,70132.862,0.004158004158004,2014-08-01
2913,臺灣農林 TTC,57098.451,-0.0904761904761904,2014-08-01
9904,寶成工業 Pou Chen,100425.704,0.020679468242245,2014-08-01
8163,達方電子 DARFON,15652.929,0.0048076923076922,2014-08-01
2329,華泰 OSE,228971.412,-0.0957446808510638,2014-08-01
2449,京元電 KYEC,161994.206,0.1006036217303822,2014-08-01
2323,中環 CMC,160632.595,0.0147991543340379,2014-08-01
6176,瑞儀 ROEC,59183.503,0.0278884462151394,2014-08-01
1301,台灣塑膠 FPC,72958.308,0.0025873221216041,2014-08-01
1326,台灣化纖 FCFC,61244.632,0.0150068212824012,2014-08-01
6176,瑞儀 ROEC,47786.743,-0.065891472868217,2014-09-01
2449,京元電 KYEC,99215.037,-0.0530164533820841,2014-09-01
1326,台灣化纖 FCFC,56793.541,-0.0551075268817205,2014-09-01
2349,錸德 RITEK,99954.155,-0.1024390243902437,2014-09-01
2913,臺灣農林 TTC,43260.857,-0.081151832460733,2014-09-01
6285,啟碁 WNC,22981.249,-0.0846153846153845,2014-09-01
2511,太子 PHD,24626.657,-0.062015503875969,2014-09-01
1216,統一企業 PEC,151060.134,-0.0347349177330896,2014-09-01
2426,鼎元 Tyntek,27461.571,-0.1903846153846154,2014-09-01
6209,今國光學 KINKO,27137.537,-0.0511363636363635,2014-09-01
2406,國碩 Gigastorage,115086.924,0.0736842105263158,2014-09-01
1301,台灣塑膠 FPC,75105.211,-0.0696774193548387,2014-09-01
2323,中環 CMC,127426.668,-0.0229166666666665,2014-09-01
2329,華泰 OSE,133406.489,-0.003921568627451,2014-09-01
9904,寶成工業 Pou Chen,71863.88,-0.0217076700434153,2014-09-01
8163,達方電子 DARFON,12796.146,-0.0717703349282296,2014-09-01
2801,彰銀 C.H.B,168893.561,0.0026881720430106,2014-09-01
2367,燿華 Unitech,121640.465,0.0387596899224806,2014-09-01
2352,佳世達 Qisda,449912.789,-0.1118421052631578,2014-09-01
3017,奇鋐 AVC,47227.679,-0.1055900621118011,2014-09-01
2349,錸德 RITEK,117778.389,-0.0597826086956522,2014-10-01
6209,今國光學 KINKO,11652.467,-0.1656686626746507,2014-10-01
2913,臺灣農林 TTC,51315.524,-0.0598290598290598,2014-10-01
3017,奇鋐 AVC,60066.707,-0.0416666666666667,2014-10-01
1216,統一企業 PEC,368852.693,-0.0113636363636362,2014-10-01
2449,京元電 KYEC,96648.391,-0.0733590733590733,2014-10-01
2329,華泰 OSE,104156.038,-0.0708661417322833,2014-10-01
2511,太子 PHD,39457.682,-0.0578512396694214,2014-10-01
2801,彰銀 C.H.B,301275.675,0.0268096514745308,2014-10-01
1326,台灣化纖 FCFC,87278.177,0.0071123755334281,2014-10-01
2367,燿華 Unitech,184052.495,-0.0708955223880597,2014-10-01
2406,國碩 Gigastorage,95470.307,-0.1274509803921569,2014-10-01
9904,寶成工業 Pou Chen,102116.415,-0.0103550295857986,2014-10-01
8163,達方電子 DARFON,17788.943,-0.1546391752577319,2014-10-01
2426,鼎元 Tyntek,23945.027,-0.1912114014251781,2014-10-01
2323,中環 CMC,103837.507,-0.044776119402985,2014-10-01
6176,瑞儀 ROEC,82445.799,-0.1203319502074688,2014-10-01
2352,佳世達 Qisda,309884.514,0.0074074074074073,2014-10-01
6285,啟碁 WNC,26457.345,-0.042016806722689,2014-10-01
1301,台灣塑膠 FPC,149357.301,-0.0263522884882107,2014-10-01
2367,燿華 Unitech,77232.739,0.0,2014-11-01
2323,中環 CMC,89381.651,-0.0758928571428573,2014-11-01
9904,寶成工業 Pou Chen,121179.444,0.1180866965620327,2014-11-01
1216,統一企業 PEC,194439.846,-0.0421455938697318,2014-11-01
2449,京元電 KYEC,105863.98,0.0416666666666666,2014-11-01
2913,臺灣農林 TTC,30427.844,-0.003030303030303,2014-11-01
1326,台灣化纖 FCFC,48188.629,-0.0112994350282485,2014-11-01
2329,華泰 OSE,102186.646,0.059322033898305,2014-11-01
8163,達方電子 DARFON,15990.652,-0.0518292682926828,2014-11-01
6176,瑞儀 ROEC,56646.826,-0.0424528301886792,2014-11-01
3017,奇鋐 AVC,69880.685,0.0338164251207729,2014-11-01
2406,國碩 Gigastorage,69056.264,-0.147940074906367,2014-11-01
2349,錸德 RITEK,78270.423,-0.0867052023121386,2014-11-01
2801,彰銀 C.H.B,220010.545,-0.0417754569190599,2014-11-01
6209,今國光學 KINKO,10476.783,0.0382775119617225,2014-11-01
1301,台灣塑膠 FPC,70775.738,0.0113960113960113,2014-11-01
2426,鼎元 Tyntek,39435.243,0.8502202643171807,2014-11-01
2511,太子 PHD,35152.851,0.0482456140350876,2014-11-01
6285,啟碁 WNC,54085.809,-0.1198830409356725,2014-11-01
2352,佳世達 Qisda,398244.338,0.025735294117647,2014-11-01
2801,彰銀 C.H.B,173126.323,-0.010899182561308,2014-12-01
6285,啟碁 WNC,113432.608,0.1129568106312291,2014-12-01
6176,瑞儀 ROEC,43610.499,0.0,2014-12-01
2426,鼎元 Tyntek,38651.535,0.0952380952380953,2014-12-01
8163,達方電子 DARFON,26340.562,0.1479099678456592,2014-12-01
1301,台灣塑膠 FPC,120536.985,0.0183098591549295,2014-12-01
2406,國碩 Gigastorage,114820.43,0.1582417582417583,2014-12-01
2349,錸德 RITEK,174072.621,0.2056962025316455,2014-12-01
2323,中環 CMC,153053.036,0.0821256038647344,2014-12-01
2913,臺灣農林 TTC,89340.735,0.1124620060790274,2014-12-01
9904,寶成工業 Pou Chen,124639.884,0.0280748663101605,2014-12-01
2511,太子 PHD,76586.224,0.0627615062761506,2014-12-01
2367,燿華 Unitech,122411.913,0.0602409638554216,2014-12-01
3017,奇鋐 AVC,168312.287,0.1471962616822431,2014-12-01
2352,佳世達 Qisda,421592.364,0.0430107526881721,2014-12-01
2329,華泰 OSE,134237.107,0.064,2014-12-01
6209,今國光學 KINKO,17785.204,0.0460829493087557,2014-12-01
1326,台灣化纖 FCFC,80904.624,-0.0442857142857142,2014-12-01
2449,京元電 KYEC,110404.417,0.0179999999999999,2014-12-01
1216,統一企業 PEC,169316.398,0.004,2014-12-01
2329,華泰 OSE,134359.844,0.0488721804511277,2015-01-01
1326,台灣化纖 FCFC,94574.342,0.0134529147982061,2015-01-01
2349,錸德 RITEK,169866.577,-0.026246719160105,2015-01-01
2406,國碩 Gigastorage,71435.053,-0.0284629981024667,2015-01-01
2801,彰銀 C.H.B,107079.423,-0.0165289256198345,2015-01-01
2449,京元電 KYEC,149211.577,0.0451866404715128,2015-01-01
9904,寶成工業 Pou Chen,173028.514,0.1248374512353705,2015-01-01
6209,今國光學 KINKO,13684.419,0.0484581497797357,2015-01-01
2352,佳世達 Qisda,406560.536,-0.0103092783505154,2015-01-01
3017,奇鋐 AVC,141792.79,-0.0122199592668024,2015-01-01
2511,太子 PHD,22297.49,-0.0511811023622046,2015-01-01
1216,統一企業 PEC,175976.011,0.0059760956175298,2015-01-01
2367,燿華 Unitech,117190.635,0.0492424242424242,2015-01-01
6176,瑞儀 ROEC,61650.805,-0.0098522167487684,2015-01-01
2426,鼎元 Tyntek,37577.703,-0.0652173913043478,2015-01-01
6285,啟碁 WNC,75891.239,0.0149253731343283,2015-01-01
1301,台灣塑膠 FPC,132919.306,0.0580912863070539,2015-01-01
8163,達方電子 DARFON,21035.131,0.0,2015-01-01
2323,中環 CMC,138017.525,-0.0089285714285714,2015-01-01
2913,臺灣農林 TTC,50913.921,-0.0327868852459017,2015-01-01
2406,國碩 Gigastorage,31830.274,0.0136718749999999,2015-02-01
2426,鼎元 Tyntek,7852.492,-0.0387596899224806,2015-02-01
6285,啟碁 WNC,49464.256,0.0823529411764705,2015-02-01
